id,name,ibge_code,state_id:id,codigo_apuracao
city_1100015,Alta Floresta D'Oeste,00015,base.state_br_ro,33
city_1100106,Guajará-Mirim,00106,base.state_br_ro,1
city_1301704,Humaitá,01704,base.state_br_am,235
city_2308302,Milagres,08302,base.state_br_ce,3727
city_2308351,Milhã,08351,base.state_br_ce,1597
city_2308377,Miraíma,08377,base.state_br_ce,1263
city_2308401,Missão Velha,08401,base.state_br_ce,1469
city_2308500,Mombaça,08500,base.state_br_ce,1471
city_2308609,Monsenhor Tabosa,08609,base.state_br_ce,1473
city_2308708,Morada Nova,08708,base.state_br_ce,1475
city_2308807,Moraújo,08807,base.state_br_ce,1477
city_2308906,Morrinhos,08906,base.state_br_ce,1479
city_2309003,Mucambo,09003,base.state_br_ce,1481
city_1301803,Ipixuna,01803,base.state_br_am,239
city_2309102,Mulungu,09102,base.state_br_ce,1483
city_2309201,Nova Olinda,09201,base.state_br_ce,1485
city_2309300,Nova Russas,09300,base.state_br_ce,1487
city_2309409,Novo Oriente,09409,base.state_br_ce,1489
city_2309458,Ocara,09458,base.state_br_ce,1265
city_2309508,Orós,09508,base.state_br_ce,1491
city_2309607,Pacajus,09607,base.state_br_ce,1493
city_2309706,Pacatuba,09706,base.state_br_ce,1495
city_2309805,Pacoti,09805,base.state_br_ce,1497
city_2309904,Pacujá,09904,base.state_br_ce,1499
city_1301852,Iranduba,01852,base.state_br_am,9835
city_2310001,Palhano,10001,base.state_br_ce,1501
city_2310100,Palmácia,10100,base.state_br_ce,1503
city_2310209,Paracuru,10209,base.state_br_ce,1505
city_2310258,Paraipaba,10258,base.state_br_ce,1599
city_2310308,Parambu,10308,base.state_br_ce,1507
city_2310407,Paramoti,10407,base.state_br_ce,1509
city_2310506,Pedra Branca,10506,base.state_br_ce,1511
city_2310605,Penaforte,10605,base.state_br_ce,1513
city_2310704,Pentecoste,10704,base.state_br_ce,1515
city_2310803,Pereiro,10803,base.state_br_ce,1517
city_1301902,Itacoatiara,01902,base.state_br_am,241
city_2310852,Pindoretama,10852,base.state_br_ce,1267
city_2310902,Piquet Carneiro,10902,base.state_br_ce,1519
city_2310951,Pires Ferreira,10951,base.state_br_ce,1269
city_2311009,Poranga,11009,base.state_br_ce,1521
city_2311108,Porteiras,11108,base.state_br_ce,1523
city_2311207,Potengi,11207,base.state_br_ce,1525
city_2311231,Potiretama,11231,base.state_br_ce,1271
city_2311264,Quiterianópolis,11264,base.state_br_ce,9917
city_2311306,Quixadá,11306,base.state_br_ce,1527
city_2311355,Quixelô,11355,base.state_br_ce,9853
city_1301951,Itamarati,01951,base.state_br_am,9837
city_2311405,Quixeramobim,11405,base.state_br_ce,1529
city_2311504,Quixeré,11504,base.state_br_ce,1531
city_2311603,Redenção,11603,base.state_br_ce,1533
city_2311702,Reriutaba,11702,base.state_br_ce,1535
city_2311801,Russas,11801,base.state_br_ce,1537
city_2311900,Saboeiro,11900,base.state_br_ce,1539
city_2311959,Salitre,11959,base.state_br_ce,1273
city_2312007,Santana do Acaraú,12007,base.state_br_ce,1541
city_2312106,Santana do Cariri,12106,base.state_br_ce,1543
city_2312205,Santa Quitéria,12205,base.state_br_ce,1545
city_1302009,Itapiranga,02009,base.state_br_am,243
city_2312304,São Benedito,12304,base.state_br_ce,1547
city_2312403,São Gonçalo do Amarante,12403,base.state_br_ce,1549
city_2312502,São João do Jaguaribe,12502,base.state_br_ce,1551
city_2312601,São Luís do Curu,12601,base.state_br_ce,1553
city_2312700,Senador Pompeu,12700,base.state_br_ce,1555
city_2312809,Senador Sá,12809,base.state_br_ce,1557
city_2312908,Sobral,12908,base.state_br_ce,1559
city_2313005,Solonópole,13005,base.state_br_ce,1561
city_2313104,Tabuleiro do Norte,13104,base.state_br_ce,1563
city_2313203,Tamboril,13203,base.state_br_ce,1565
city_1302108,Japurá,02108,base.state_br_am,245
city_2313252,Tarrafas,13252,base.state_br_ce,1275
city_2313302,Tauá,13302,base.state_br_ce,1567
city_2313351,Tejuçuoca,13351,base.state_br_ce,1277
city_2313401,Tianguá,13401,base.state_br_ce,1569
city_2313500,Trairi,13500,base.state_br_ce,1571
city_2313559,Tururu,13559,base.state_br_ce,1279
city_2313609,Ubajara,13609,base.state_br_ce,1573
city_2313708,Umari,13708,base.state_br_ce,1575
city_2313757,Umirim,13757,base.state_br_ce,9855
city_2313807,Uruburetama,13807,base.state_br_ce,1577
city_1302207,Juruá,02207,base.state_br_am,247
city_2313906,Uruoca,13906,base.state_br_ce,1579
city_2313955,Varjota,13955,base.state_br_ce,9857
city_2314003,Várzea Alegre,14003,base.state_br_ce,1581
city_2314102,Viçosa do Ceará,14102,base.state_br_ce,1583
city_2400109,Acari,00109,base.state_br_rn,1601
city_2400208,Açu,00208,base.state_br_rn,1603
city_2400307,Afonso Bezerra,00307,base.state_br_rn,1605
city_2400406,Água Nova,00406,base.state_br_rn,1607
city_2400505,Alexandria,00505,base.state_br_rn,1609
city_2400604,Almino Afonso,00604,base.state_br_rn,1611
city_1302306,Jutaí,02306,base.state_br_am,249
city_2400703,Alto do Rodrigues,00703,base.state_br_rn,1613
city_2400802,Angicos,00802,base.state_br_rn,1615
city_2400901,Antônio Martins,00901,base.state_br_rn,1617
city_2401008,Apodi,01008,base.state_br_rn,1619
city_2401107,Areia Branca,01107,base.state_br_rn,1621
city_2401206,Arês,01206,base.state_br_rn,1623
city_2401305,Augusto Severo,01305,base.state_br_rn,1625
city_2401404,Baía Formosa,01404,base.state_br_rn,1627
city_2401453,Baraúna,01453,base.state_br_rn,452
city_2401503,Barcelona,01503,base.state_br_rn,1629
city_1302405,Lábrea,02405,base.state_br_am,251
city_2401602,Bento Fernandes,01602,base.state_br_rn,1631
city_2401651,Bodó,01651,base.state_br_rn,412
city_2401701,Bom Jesus,01701,base.state_br_rn,9269
city_2401800,Brejinho,01800,base.state_br_rn,2349
city_2401859,Caiçara do Norte,01859,base.state_br_rn,414
city_2401909,Caiçara do Rio do Vento,01909,base.state_br_rn,1637
city_2402006,Caicó,02006,base.state_br_rn,1639
city_2402105,Campo Redondo,02105,base.state_br_rn,1641
city_2402204,Canguaretama,02204,base.state_br_rn,1643
city_2402303,Caraúbas,02303,base.state_br_rn,466
city_1100114,Jaru,00114,base.state_br_ro,15
city_1302504,Manacapuru,02504,base.state_br_am,253
city_2402402,Carnaúba dos Dantas,02402,base.state_br_rn,1647
city_2402501,Carnaubais,02501,base.state_br_rn,1649
city_2402600,Ceará-Mirim,02600,base.state_br_rn,1651
city_2402709,Cerro Corá,02709,base.state_br_rn,1653
city_2402808,Coronel Ezequiel,02808,base.state_br_rn,1655
city_2402907,Coronel João Pessoa,02907,base.state_br_rn,1657
city_2403004,Cruzeta,03004,base.state_br_rn,1659
city_2403103,Currais Novos,03103,base.state_br_rn,1661
city_2403202,Doutor Severiano,03202,base.state_br_rn,1663
city_2403251,Parnamirim,03251,base.state_br_rn,2507
city_1302553,Manaquiri,02553,base.state_br_am,9839
city_2403301,Encanto,03301,base.state_br_rn,1665
city_2403400,Equador,03400,base.state_br_rn,1667
city_2403509,Espírito Santo,03509,base.state_br_rn,1669
city_2403608,Extremoz,03608,base.state_br_rn,1671
city_2403707,Felipe Guerra,03707,base.state_br_rn,1673
city_2403756,Fernando Pedroza,03756,base.state_br_rn,416
city_2403806,Florânia,03806,base.state_br_rn,1675
city_2403905,Francisco Dantas,03905,base.state_br_rn,1677
city_2404002,Frutuoso Gomes,04002,base.state_br_rn,1751
city_2404101,Galinhos,04101,base.state_br_rn,1679
city_1302603,Manaus,02603,base.state_br_am,255
city_2404200,Goianinha,04200,base.state_br_rn,1681
city_2404309,Governador Dix-Sept Rosado,04309,base.state_br_rn,1683
city_2404408,Grossos,04408,base.state_br_rn,1685
city_2404507,Guamaré,04507,base.state_br_rn,1687
city_2404606,Ielmo Marinho,04606,base.state_br_rn,1689
city_2404705,Ipanguaçu,04705,base.state_br_rn,1691
city_2404804,Ipueira,04804,base.state_br_rn,1693
city_2404853,Itajá,04853,base.state_br_rn,9411
city_2404903,Itaú,04903,base.state_br_rn,1695
city_2405009,Jaçanã,05009,base.state_br_rn,1697
city_1302702,Manicoré,02702,base.state_br_am,257
city_2405108,Jandaíra,05108,base.state_br_rn,3659
city_2405207,Janduís,05207,base.state_br_rn,1701
city_2405306,Januário Cicco,05306,base.state_br_rn,1703
city_2405405,Japi,05405,base.state_br_rn,1705
city_2405504,Jardim de Angicos,05504,base.state_br_rn,1707
city_2405603,Jardim de Piranhas,05603,base.state_br_rn,1709
city_2405702,Jardim do Seridó,05702,base.state_br_rn,1711
city_2405801,João Câmara,05801,base.state_br_rn,1713
city_2405900,João Dias,05900,base.state_br_rn,1715
city_2406007,José da Penha,06007,base.state_br_rn,1717
city_1302801,Maraã,02801,base.state_br_am,259
city_2406106,Jucurutu,06106,base.state_br_rn,1719
city_2406155,Jundiá,06155,base.state_br_rn,2777
city_2406205,Lagoa d'Anta,06205,base.state_br_rn,1723
city_2406304,Lagoa de Pedras,06304,base.state_br_rn,1725
city_2406403,Lagoa de Velhos,06403,base.state_br_rn,1727
city_2406502,Lagoa Nova,06502,base.state_br_rn,1729
city_2406601,Lagoa Salgada,06601,base.state_br_rn,1731
city_2406700,Lajes,06700,base.state_br_rn,1733
city_2406809,Lajes Pintadas,06809,base.state_br_rn,1735
city_2406908,Lucrécia,06908,base.state_br_rn,1737
city_1302900,Maués,02900,base.state_br_am,261
city_2407005,Luís Gomes,07005,base.state_br_rn,1739
city_2407104,Macaíba,07104,base.state_br_rn,1741
city_2407203,Macau,07203,base.state_br_rn,1743
city_2407252,Major Sales,07252,base.state_br_rn,420
city_2407302,Marcelino Vieira,07302,base.state_br_rn,1745
city_2407401,Martins,07401,base.state_br_rn,1747
city_2407500,Maxaranguape,07500,base.state_br_rn,1749
city_2407609,Messias Targino,07609,base.state_br_rn,1721
city_2407708,Montanhas,07708,base.state_br_rn,1753
city_2407807,Monte Alegre,07807,base.state_br_rn,495
city_1303007,Nhamundá,03007,base.state_br_am,263
city_2407906,Monte das Gameleiras,07906,base.state_br_rn,1757
city_2408003,Mossoró,08003,base.state_br_rn,1759
city_2408102,Natal,08102,base.state_br_rn,1761
city_2408201,Nísia Floresta,08201,base.state_br_rn,1763
city_2408300,Nova Cruz,08300,base.state_br_rn,1765
city_2408409,Olho-d'Água do Borges,08409,base.state_br_rn,1767
city_2408508,Ouro Branco,08508,base.state_br_rn,2821
city_2408607,Paraná,08607,base.state_br_rn,1771
city_2408706,Paraú,08706,base.state_br_rn,1773
city_2408805,Parazinho,08805,base.state_br_rn,1775
city_1303106,Nova Olinda do Norte,03106,base.state_br_am,265
city_2408904,Parelhas,08904,base.state_br_rn,1777
city_2408953,Rio do Fogo,08953,base.state_br_rn,422
city_2409100,Passa e Fica,09100,base.state_br_rn,1781
city_2409209,Passagem,09209,base.state_br_rn,2115
city_2409308,Patu,09308,base.state_br_rn,1785
city_2409332,Santa Maria,09332,base.state_br_rn,424
city_2409407,Pau dos Ferros,09407,base.state_br_rn,1787
city_2409506,Pedra Grande,09506,base.state_br_rn,1789
city_2409605,Pedra Preta,09605,base.state_br_rn,9181
city_2409704,Pedro Avelino,09704,base.state_br_rn,1793
city_1303205,Novo Airão,03205,base.state_br_am,201
city_2409803,Pedro Velho,09803,base.state_br_rn,1795
city_2409902,Pendências,09902,base.state_br_rn,1797
city_2410009,Pilões,10009,base.state_br_rn,2133
city_2410108,Poço Branco,10108,base.state_br_rn,1801
city_2410207,Portalegre,10207,base.state_br_rn,1803
city_2410256,Porto do Mangue,10256,base.state_br_rn,426
city_2410306,Presidente Juscelino,10306,base.state_br_rn,881
city_2410405,Pureza,10405,base.state_br_rn,1807
city_2410504,Rafael Fernandes,10504,base.state_br_rn,1809
city_2410603,Rafael Godeiro,10603,base.state_br_rn,1893
city_1303304,Novo Aripuanã,03304,base.state_br_am,267
city_2410702,Riacho da Cruz,10702,base.state_br_rn,1811
city_2410801,Riacho de Santana,10801,base.state_br_rn,3829
city_2410900,Riachuelo,10900,base.state_br_rn,1815
city_2411007,Rodolfo Fernandes,11007,base.state_br_rn,1817
city_2411056,Tibau,11056,base.state_br_rn,428
city_2411106,Ruy Barbosa,11106,base.state_br_rn,3845
city_2411205,Santa Cruz,11205,base.state_br_rn,2165
city_2411403,Santana do Matos,11403,base.state_br_rn,1827
city_2411429,Santana do Seridó,11429,base.state_br_rn,1825
city_2411502,Santo Antônio,11502,base.state_br_rn,1829
city_1100122,Ji-Paraná,00122,base.state_br_ro,5
city_1303403,Parintins,03403,base.state_br_am,269
city_2411601,São Bento do Norte,11601,base.state_br_rn,1831
city_2411700,São Bento do Trairí,11700,base.state_br_rn,1833
city_2411809,São Fernando,11809,base.state_br_rn,1835
city_2411908,São Francisco do Oeste,11908,base.state_br_rn,1821
city_2412005,São Gonçalo do Amarante,12005,base.state_br_rn,1549
city_2412104,São João do Sabugi,12104,base.state_br_rn,1839
city_2412203,São José de Mipibu,12203,base.state_br_rn,1841
city_2412302,São José do Campestre,12302,base.state_br_rn,1843
city_2412401,São José do Seridó,12401,base.state_br_rn,1845
city_2412500,São Miguel,12500,base.state_br_rn,1847
city_1303502,Pauini,03502,base.state_br_am,271
city_2412559,São Miguel do Gostoso,12559,base.state_br_rn,430
city_2412609,São Paulo do Potengi,12609,base.state_br_rn,1849
city_2412708,São Pedro,12708,base.state_br_rn,1851
city_2412807,São Rafael,12807,base.state_br_rn,1853
city_2412906,São Tomé,12906,base.state_br_rn,7897
city_2413003,São Vicente,13003,base.state_br_rn,1857
city_2413102,Senador Elói de Souza,13102,base.state_br_rn,1859
city_2413201,Senador Georgino Avelino,13201,base.state_br_rn,1861
city_2413300,Serra de São Bento,13300,base.state_br_rn,1863
city_2413359,Serra do Mel,13359,base.state_br_rn,1927
city_1303536,Presidente Figueiredo,03536,base.state_br_am,9841
city_2413409,Serra Negra do Norte,13409,base.state_br_rn,1865
city_2413508,Serrinha,13508,base.state_br_rn,3909
city_2413557,Serrinha dos Pintos,13557,base.state_br_rn,432
city_2413607,Severiano Melo,13607,base.state_br_rn,1869
city_2413706,Sítio Novo,13706,base.state_br_rn,929
city_2413805,Taboleiro Grande,13805,base.state_br_rn,1873
city_2413904,Taipu,13904,base.state_br_rn,1875
city_2414001,Tangará,14001,base.state_br_rn,1877
city_2414100,Tenente Ananias,14100,base.state_br_rn,1879
city_2414159,Tenente Laurentino Cruz,14159,base.state_br_rn,434
city_1303569,Rio Preto da Eva,03569,base.state_br_am,9843
city_2414209,Tibau do Sul,14209,base.state_br_rn,1881
city_2414308,Timbaúba dos Batistas,14308,base.state_br_rn,1883
city_2414407,Touros,14407,base.state_br_rn,1885
city_2414456,Triunfo Potiguar,14456,base.state_br_rn,436
city_2414506,Umarizal,14506,base.state_br_rn,1887
city_2414605,Upanema,14605,base.state_br_rn,1889
city_2414704,Várzea,14704,base.state_br_rn,2243
city_2414753,Venha-Ver,14753,base.state_br_rn,438
city_2414803,Vera Cruz,14803,base.state_br_rn,3963
city_2414902,Viçosa,14902,base.state_br_rn,2887
city_1303601,Santa Isabel do Rio Negro,03601,base.state_br_am,237
city_2415008,Vila Flor,15008,base.state_br_rn,1899
city_2500106,Água Branca,00106,base.state_br_pb,2701
city_2500205,Aguiar,00205,base.state_br_pb,1903
city_2500304,Alagoa Grande,00304,base.state_br_pb,1905
city_2500403,Alagoa Nova,00403,base.state_br_pb,1907
city_2500502,Alagoinha,00502,base.state_br_pb,1909
city_2500536,Alcantil,00536,base.state_br_pb,440
city_2500577,Algodão de Jandaíra,00577,base.state_br_pb,442
city_2500601,Alhandra,00601,base.state_br_pb,1911
city_2500700,São João do Rio do Peixe,00700,base.state_br_pb,1913
city_1303700,Santo Antônio do Içá,03700,base.state_br_am,273
city_2500734,Amparo,00734,base.state_br_pb,444
city_2500775,Aparecida,00775,base.state_br_pb,446
city_2500809,Araçagi,00809,base.state_br_pb,1915
city_2500908,Arara,00908,base.state_br_pb,1917
city_2501005,Araruna,01005,base.state_br_pb,1919
city_2501104,Areia,01104,base.state_br_pb,1921
city_2501153,Areia de Baraúnas,01153,base.state_br_pb,448
city_2501203,Areial,01203,base.state_br_pb,1923
city_2501302,Aroeiras,01302,base.state_br_pb,1925
city_2501351,Assunção,01351,base.state_br_pb,450
city_1303809,São Gabriel da Cachoeira,03809,base.state_br_am,283
city_2501401,Baía da Traição,01401,base.state_br_pb,1929
city_2501500,Bananeiras,01500,base.state_br_pb,1931
city_2501534,Baraúna,01534,base.state_br_pb,452
city_2501575,Barra de Santana,01575,base.state_br_pb,454
city_2501609,Barra de Santa Rosa,01609,base.state_br_pb,1933
city_2501708,Barra de São Miguel,01708,base.state_br_pb,2711
city_2501807,Bayeux,01807,base.state_br_pb,1937
city_2501906,Belém,01906,base.state_br_pb,2715
city_2502003,Belém do Brejo do Cruz,02003,base.state_br_pb,1941
city_2502052,Bernardino Batista,02052,base.state_br_pb,456
city_1303908,São Paulo de Olivença,03908,base.state_br_am,275
city_2502102,Boa Ventura,02102,base.state_br_pb,1943
city_2502151,Boa Vista,02151,base.state_br_pb,458
city_2502201,Bom Jesus,02201,base.state_br_pb,9269
city_2502300,Bom Sucesso,02300,base.state_br_pb,4159
city_2502409,Bonito de Santa Fé,02409,base.state_br_pb,1949
city_2502508,Boqueirão,02508,base.state_br_pb,1951
city_2502607,Igaracy,02607,base.state_br_pb,1953
city_2502706,Borborema,02706,base.state_br_pb,1955
city_2502805,Brejo do Cruz,02805,base.state_br_pb,1957
city_2502904,Brejo dos Santos,02904,base.state_br_pb,1959
city_1303957,São Sebastião do Uatumã,03957,base.state_br_am,9845
city_2503001,Caaporã,03001,base.state_br_pb,1961
city_2503100,Cabaceiras,03100,base.state_br_pb,1963
city_2503209,Cabedelo,03209,base.state_br_pb,1965
city_2503308,Cachoeira dos Índios,03308,base.state_br_pb,1967
city_2503407,Cacimba de Areia,03407,base.state_br_pb,1969
city_2503506,Cacimba de Dentro,03506,base.state_br_pb,1971
city_2503555,Cacimbas,03555,base.state_br_pb,460
city_2503605,Caiçara,03605,base.state_br_pb,1973
city_2503704,Cajazeiras,03704,base.state_br_pb,1975
city_2503753,Cajazeirinhas,03753,base.state_br_pb,462
city_1304005,Silves,04005,base.state_br_am,277
city_2503803,Caldas Brandão,03803,base.state_br_pb,1977
city_2503902,Camalaú,03902,base.state_br_pb,1979
city_2504009,Campina Grande,04009,base.state_br_pb,1981
city_2504033,Capim,04033,base.state_br_pb,464
city_2504074,Caraúbas,04074,base.state_br_pb,466
city_2504108,Carrapateira,04108,base.state_br_pb,1983
city_2504157,Casserengue,04157,base.state_br_pb,468
city_2504207,Catingueira,04207,base.state_br_pb,1985
city_2504306,Catolé do Rocha,04306,base.state_br_pb,1987
city_2504355,Caturité,04355,base.state_br_pb,470
city_1100130,Machadinho D'Oeste,00130,base.state_br_ro,39
city_1304062,Tabatinga,04062,base.state_br_am,9847
city_2504405,Conceição,04405,base.state_br_pb,1989
city_2504504,Condado,04504,base.state_br_pb,1991
city_2504603,Conde,04603,base.state_br_pb,3471
city_2504702,Congo,04702,base.state_br_pb,1995
city_2504801,Coremas,04801,base.state_br_pb,1997
city_2504850,Coxixola,04850,base.state_br_pb,472
city_2504900,Cruz do Espírito Santo,04900,base.state_br_pb,1999
city_2505006,Cubati,05006,base.state_br_pb,2001
city_2505105,Cuité,05105,base.state_br_pb,2003
city_2505204,Cuitegi,05204,base.state_br_pb,2005
city_1304104,Tapauá,04104,base.state_br_am,279
city_2505238,Cuité de Mamanguape,05238,base.state_br_pb,474
city_2505279,Curral de Cima,05279,base.state_br_pb,476
city_2505303,Curral Velho,05303,base.state_br_pb,2007
city_2505352,Damião,05352,base.state_br_pb,478
city_2505402,Desterro,05402,base.state_br_pb,2009
city_2505501,Vista Serrana,05501,base.state_br_pb,2011
city_2505600,Diamante,05600,base.state_br_pb,2013
city_2505709,Dona Inês,05709,base.state_br_pb,2015
city_2505808,Duas Estradas,05808,base.state_br_pb,2017
city_2505907,Emas,05907,base.state_br_pb,2019
city_1304203,Tefé,04203,base.state_br_am,281
city_2506004,Esperança,06004,base.state_br_pb,2021
city_2506103,Fagundes,06103,base.state_br_pb,2023
city_2506202,Frei Martinho,06202,base.state_br_pb,2025
city_2506251,Gado Bravo,06251,base.state_br_pb,480
city_2506301,Guarabira,06301,base.state_br_pb,2027
city_2506400,Gurinhém,06400,base.state_br_pb,2029
city_2506509,Gurjão,06509,base.state_br_pb,2031
city_2506608,Ibiara,06608,base.state_br_pb,2033
city_2506707,Imaculada,06707,base.state_br_pb,2035
city_2506806,Ingá,06806,base.state_br_pb,2037
city_1304237,Tonantins,04237,base.state_br_am,9851
city_2506905,Itabaiana,06905,base.state_br_pb,2039
city_2507002,Itaporanga,07002,base.state_br_pb,2041
city_2507101,Itapororoca,07101,base.state_br_pb,2043
city_2507200,Itatuba,07200,base.state_br_pb,2045
city_2507309,Jacaraú,07309,base.state_br_pb,2047
city_2507408,Jericó,07408,base.state_br_pb,2049
city_2507507,João Pessoa,07507,base.state_br_pb,2051
city_2507606,Juarez Távora,07606,base.state_br_pb,2053
city_2507705,Juazeirinho,07705,base.state_br_pb,2055
city_2507804,Junco do Seridó,07804,base.state_br_pb,2057
city_1304260,Uarini,04260,base.state_br_am,9849
city_2507903,Juripiranga,07903,base.state_br_pb,2059
city_2508000,Juru,08000,base.state_br_pb,2061
city_2508109,Lagoa,08109,base.state_br_pb,2063
city_2508208,Lagoa de Dentro,08208,base.state_br_pb,2065
city_2508307,Lagoa Seca,08307,base.state_br_pb,2067
city_2508406,Lastro,08406,base.state_br_pb,2069
city_2508505,Livramento,08505,base.state_br_pb,2071
city_2508554,Logradouro,08554,base.state_br_pb,482
city_2508604,Lucena,08604,base.state_br_pb,2073
city_2508703,Mãe d'Água,08703,base.state_br_pb,2075
city_1304302,Urucará,04302,base.state_br_am,285
city_2508802,Malta,08802,base.state_br_pb,2077
city_2508901,Mamanguape,08901,base.state_br_pb,2079
city_2509008,Manaíra,09008,base.state_br_pb,2081
city_2509057,Marcação,09057,base.state_br_pb,484
city_2509107,Mari,09107,base.state_br_pb,2083
city_2509156,Marizópolis,09156,base.state_br_pb,486
city_2509206,Massaranduba,09206,base.state_br_pb,2085
city_2509305,Mataraca,09305,base.state_br_pb,2087
city_2509339,Matinhas,09339,base.state_br_pb,488
city_2509370,Mato Grosso,09370,base.state_br_pb,490
city_1304401,Urucurituba,04401,base.state_br_am,287
city_2509396,Maturéia,09396,base.state_br_pb,492
city_2509404,Mogeiro,09404,base.state_br_pb,2089
city_2509503,Montadas,09503,base.state_br_pb,2091
city_2509602,Monte Horebe,09602,base.state_br_pb,2093
city_2509701,Monteiro,09701,base.state_br_pb,2095
city_2509800,Mulungu,09800,base.state_br_pb,1483
city_2509909,Natuba,09909,base.state_br_pb,2099
city_2510006,Nazarezinho,10006,base.state_br_pb,2101
city_2510105,Nova Floresta,10105,base.state_br_pb,2103
city_2510204,Nova Olinda,10204,base.state_br_pb,1485
city_1400027,Amajari,00027,base.state_br_rr,26
city_2510303,Nova Palmeira,10303,base.state_br_pb,2107
city_2510402,Olho d'Água,10402,base.state_br_pb,2109
city_2510501,Olivedos,10501,base.state_br_pb,2111
city_2510600,Ouro Velho,10600,base.state_br_pb,2113
city_2510659,Parari,10659,base.state_br_pb,494
city_2510709,Passagem,10709,base.state_br_pb,2115
city_2510808,Patos,10808,base.state_br_pb,2117
city_2510907,Paulista,10907,base.state_br_pb,2119
city_2511004,Pedra Branca,11004,base.state_br_pb,1511
city_2511103,Pedra Lavrada,11103,base.state_br_pb,2123
city_1400050,Alto Alegre,00050,base.state_br_rr,305
city_2511202,Pedras de Fogo,11202,base.state_br_pb,2125
city_2511301,Piancó,11301,base.state_br_pb,2127
city_2511400,Picuí,11400,base.state_br_pb,2129
city_2511509,Pilar,11509,base.state_br_pb,2837
city_2511608,Pilões,11608,base.state_br_pb,2133
city_2511707,Pilõezinhos,11707,base.state_br_pb,2135
city_2511806,Pirpirituba,11806,base.state_br_pb,2137
city_2511905,Pitimbu,11905,base.state_br_pb,2139
city_2512002,Pocinhos,12002,base.state_br_pb,2141
city_2512036,Poço Dantas,12036,base.state_br_pb,496
city_1400100,Boa Vista,00100,base.state_br_rr,458
city_2512077,Poço de José de Moura,12077,base.state_br_pb,498
city_2512101,Pombal,12101,base.state_br_pb,2143
city_2512200,Prata,12200,base.state_br_pb,5055
city_2512309,Princesa Isabel,12309,base.state_br_pb,2147
city_2512408,Puxinanã,12408,base.state_br_pb,2149
city_2512507,Queimadas,12507,base.state_br_pb,3817
city_2512606,Quixabá,12606,base.state_br_pb,2153
city_2512705,Remígio,12705,base.state_br_pb,2155
city_2512721,Pedro Régis,12721,base.state_br_pb,500
city_2512747,Riachão,12747,base.state_br_pb,887
city_1100148,Nova Brasilândia D'Oeste,00148,base.state_br_ro,41
city_1400159,Bonfim,00159,base.state_br_rr,4161
city_2512754,Riachão do Bacamarte,12754,base.state_br_pb,504
city_2512762,Riachão do Poço,12762,base.state_br_pb,506
city_2512788,Riacho de Santo Antônio,12788,base.state_br_pb,508
city_2512804,Riacho dos Cavalos,12804,base.state_br_pb,2157
city_2512903,Rio Tinto,12903,base.state_br_pb,2159
city_2513000,Salgadinho,13000,base.state_br_pb,2161
city_2513109,Salgado de São Félix,13109,base.state_br_pb,2163
city_2513158,Santa Cecília,13158,base.state_br_pb,510
city_2513208,Santa Cruz,13208,base.state_br_pb,2165
city_2513307,Santa Helena,13307,base.state_br_pb,895
city_1400175,Cantá,00175,base.state_br_rr,28
city_2513356,Santa Inês,13356,base.state_br_pb,3859
city_2513406,Santa Luzia,13406,base.state_br_pb,3987
city_2513505,Santana de Mangueira,13505,base.state_br_pb,2171
city_2513604,Santana dos Garrotes,13604,base.state_br_pb,2173
city_2513653,Santarém,13653,base.state_br_pb,535
city_2513703,Santa Rita,13703,base.state_br_pb,901
city_2513802,Santa Teresinha,13802,base.state_br_pb,3869
city_2513851,Santo André,13851,base.state_br_pb,516
city_2513901,São Bento,13901,base.state_br_pb,907
city_2513927,São Bentinho,13927,base.state_br_pb,518
city_1400209,Caracaraí,00209,base.state_br_rr,303
city_2513943,São Domingos do Cariri,13943,base.state_br_pb,520
city_2513968,São Domingos de Pombal,13968,base.state_br_pb,2143
city_2513984,São Francisco,13984,base.state_br_pb,5221
city_2514008,São João do Cariri,14008,base.state_br_pb,2181
city_2514107,São João do Tigre,14107,base.state_br_pb,2183
city_2514206,São José da Lagoa Tapada,14206,base.state_br_pb,2185
city_2514305,São José de Caiana,14305,base.state_br_pb,2187
city_2514404,São José de Espinharas,14404,base.state_br_pb,2189
city_2514453,São José dos Ramos,14453,base.state_br_pb,526
city_2514503,São José de Piranhas,14503,base.state_br_pb,2191
city_1400233,Caroebe,00233,base.state_br_rr,30
city_2514552,São José de Princesa,14552,base.state_br_pb,528
city_2514602,São José do Bonfim,14602,base.state_br_pb,2193
city_2514651,São José do Brejo do Cruz,14651,base.state_br_pb,530
city_2514701,São José do Sabugi,14701,base.state_br_pb,2195
city_2514800,São José dos Cordeiros,14800,base.state_br_pb,2197
city_2514909,São Mamede,14909,base.state_br_pb,2199
city_2515005,São Miguel de Taipu,15005,base.state_br_pb,2201
city_2515104,São Sebastião de Lagoa de Roça,15104,base.state_br_pb,2203
city_2515203,São Sebastião do Umbuzeiro,15203,base.state_br_pb,2205
city_2515302,Sapé,15302,base.state_br_pb,2207
city_1400282,Iracema,00282,base.state_br_rr,1421
city_2515401,Seridó,15401,base.state_br_pb,2209
city_2515500,Serra Branca,15500,base.state_br_pb,2211
city_2515609,Serra da Raiz,15609,base.state_br_pb,2213
city_2515708,Serra Grande,15708,base.state_br_pb,2215
